Line id,Time,Level,Content,Event Id,Event Templte
660,Sun Mar 02 08:54:55 2025,notice,jk2_init() Found child 1134 in scoreboard slot 6,E1,dhsfvsdfychzsd
661,Sun Mar 02 08:55:00 2025,error,[client 203.0.113.215] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
662,Sun Mar 02 08:55:05 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
663,Sun Mar 02 08:55:10 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
664,Sun Mar 02 08:55:15 2025,error,[client 198.51.100.229] Unauthorized access attempt detected: /var/www/html/private/,E4,dhsfvsdfychzsd
665,Sun Mar 02 08:55:20 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
666,Sun Mar 02 08:55:25 2025,error,[client 203.0.113.46] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
667,Sun Mar 02 08:55:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
668,Sun Mar 02 08:55:35 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
669,Sun Mar 02 08:55:40 2025,error,[client 192.168.1.237] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
670,Sun Mar 02 08:55:45 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
671,Sun Mar 02 08:55:50 2025,error,[client 203.0.113.218] Unauthorized access attempt detected: /var/www/html/,E4,dhsfvsdfychzsd
672,Sun Mar 02 08:55:55 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
673,Sun Mar 02 08:56:00 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
674,Sun Mar 02 08:56:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
675,Sun Mar 02 08:56:10 2025,error,[client 10.0.0.57] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
676,Sun Mar 02 08:56:15 2025,error,[client 192.168.1.18] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
677,Sun Mar 02 08:56:20 2025,error,[client 192.168.1.235] Directory index forbidden by rule: /var/www/html/,E4,dhsfvsdfychzsd
678,Sun Mar 02 08:56:25 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
679,Sun Mar 02 08:56:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
680,Sun Mar 02 08:56:35 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
681,Sun Mar 02 08:56:40 2025,error,[client 10.0.0.147] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
682,Sun Mar 02 08:56:45 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
683,Sun Mar 02 08:56:50 2025,notice,jk2_init() Found child 1135 in scoreboard slot 7,E1,dhsfvsdfychzsd
684,Sun Mar 02 08:56:55 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
685,Sun Mar 02 08:57:00 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
686,Sun Mar 02 08:57:05 2025,notice,jk2_init() Found child 1136 in scoreboard slot 10,E1,dhsfvsdfychzsd
687,Sun Mar 02 08:57:10 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
688,Sun Mar 02 08:57:15 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
689,Sun Mar 02 08:57:20 2025,notice,jk2_init() Found child 1137 in scoreboard slot 8,E1,dhsfvsdfychzsd
690,Sun Mar 02 08:57:25 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
691,Sun Mar 02 08:57:30 2025,notice,jk2_init() Found child 1138 in scoreboard slot 9,E1,dhsfvsdfychzsd
692,Sun Mar 02 08:57:35 2025,error,[client 172.16.0.20] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
693,Sun Mar 02 08:57:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
694,Sun Mar 02 08:57:45 2025,notice,jk2_init() Found child 1139 in scoreboard slot 9,E1,dhsfvsdfychzsd
695,Sun Mar 02 08:57:50 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
696,Sun Mar 02 08:57:55 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
697,Sun Mar 02 08:58:00 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
698,Sun Mar 02 08:58:05 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
699,Sun Mar 02 08:58:10 2025,notice,jk2_init() Found child 1140 in scoreboard slot 9,E1,dhsfvsdfychzsd
700,Sun Mar 02 08:58:15 2025,error,[client 198.51.100.56] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
701,Sun Mar 02 08:58:20 2025,notice,jk2_init() Found child 1141 in scoreboard slot 8,E1,dhsfvsdfychzsd
702,Sun Mar 02 08:58:25 2025,notice,jk2_init() Found child 1142 in scoreboard slot 6,E1,dhsfvsdfychzsd
703,Sun Mar 02 08:58:30 2025,notice,jk2_init() Found child 1143 in scoreboard slot 9,E1,dhsfvsdfychzsd
704,Sun Mar 02 08:58:35 2025,notice,jk2_init() Found child 1144 in scoreboard slot 8,E1,dhsfvsdfychzsd
705,Sun Mar 02 08:58:40 2025,notice,jk2_init() Found child 1145 in scoreboard slot 7,E1,dhsfvsdfychzsd
706,Sun Mar 02 08:58:45 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
707,Sun Mar 02 08:58:50 2025,notice,jk2_init() Found child 1146 in scoreboard slot 6,E1,dhsfvsdfychzsd
708,Sun Mar 02 08:58:55 2025,notice,jk2_init() Found child 1147 in scoreboard slot 6,E1,dhsfvsdfychzsd
709,Sun Mar 02 08:59:00 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
710,Sun Mar 02 08:59:05 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
711,Sun Mar 02 08:59:10 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
712,Sun Mar 02 08:59:15 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
713,Sun Mar 02 08:59:20 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
714,Sun Mar 02 08:59:25 2025,notice,jk2_init() Found child 1148 in scoreboard slot 8,E1,dhsfvsdfychzsd
715,Sun Mar 02 08:59:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
716,Sun Mar 02 08:59:35 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
717,Sun Mar 02 08:59:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
718,Sun Mar 02 08:59:45 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
719,Sun Mar 02 08:59:50 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
720,Sun Mar 02 08:59:55 2025,notice,jk2_init() Found child 1149 in scoreboard slot 6,E1,dhsfvsdfychzsd
721,Sun Mar 02 09:00:00 2025,error,[client 10.0.0.114] Unauthorized access attempt detected: /var/www/html/,E4,dhsfvsdfychzsd
722,Sun Mar 02 09:00:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
723,Sun Mar 02 09:00:10 2025,notice,jk2_init() Found child 1150 in scoreboard slot 6,E1,dhsfvsdfychzsd
724,Sun Mar 02 09:00:15 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
725,Sun Mar 02 09:00:20 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
726,Sun Mar 02 09:00:25 2025,error,[client 10.0.0.126] Directory index forbidden by rule: /var/www/html/config/,E4,dhsfvsdfychzsd
727,Sun Mar 02 09:00:30 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
728,Sun Mar 02 09:00:35 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
729,Sun Mar 02 09:00:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
730,Sun Mar 02 09:00:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
731,Sun Mar 02 09:00:50 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
732,Sun Mar 02 09:00:55 2025,notice,jk2_init() Found child 1151 in scoreboard slot 10,E1,dhsfvsdfychzsd
733,Sun Mar 02 09:01:00 2025,error,[client 192.168.1.84] Directory index forbidden by rule: /var/www/html/config/,E4,dhsfvsdfychzsd
734,Sun Mar 02 09:01:05 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
735,Sun Mar 02 09:01:10 2025,notice,jk2_init() Found child 1152 in scoreboard slot 9,E1,dhsfvsdfychzsd
736,Sun Mar 02 09:01:15 2025,notice,jk2_init() Found child 1153 in scoreboard slot 10,E1,dhsfvsdfychzsd
737,Sun Mar 02 09:01:20 2025,notice,jk2_init() Found child 1154 in scoreboard slot 6,E1,dhsfvsdfychzsd
738,Sun Mar 02 09:01:25 2025,error,[client 10.0.0.169] Directory index forbidden by rule: /var/www/html/config/,E4,dhsfvsdfychzsd
739,Sun Mar 02 09:01:30 2025,notice,jk2_init() Found child 1155 in scoreboard slot 10,E1,dhsfvsdfychzsd
740,Sun Mar 02 09:01:35 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
741,Sun Mar 02 09:01:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
742,Sun Mar 02 09:01:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
743,Sun Mar 02 09:01:50 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
744,Sun Mar 02 09:01:55 2025,error,[client 172.16.0.80] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
745,Sun Mar 02 09:02:00 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
746,Sun Mar 02 09:02:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
747,Sun Mar 02 09:02:10 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
748,Sun Mar 02 09:02:15 2025,error,[client 10.0.0.17] Unauthorized access attempt detected: /var/www/html/,E4,dhsfvsdfychzsd
749,Sun Mar 02 09:02:20 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
750,Sun Mar 02 09:02:25 2025,notice,jk2_init() Found child 1156 in scoreboard slot 9,E1,dhsfvsdfychzsd
751,Sun Mar 02 09:02:30 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
752,Sun Mar 02 09:02:35 2025,notice,jk2_init() Found child 1157 in scoreboard slot 7,E1,dhsfvsdfychzsd
753,Sun Mar 02 09:02:40 2025,notice,jk2_init() Found child 1158 in scoreboard slot 6,E1,dhsfvsdfychzsd
754,Sun Mar 02 09:02:45 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
755,Sun Mar 02 09:02:50 2025,error,[client 172.16.0.2] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
756,Sun Mar 02 09:02:55 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
757,Sun Mar 02 09:03:00 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
758,Sun Mar 02 09:03:05 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
759,Sun Mar 02 09:03:10 2025,notice,jk2_init() Found child 1159 in scoreboard slot 7,E1,dhsfvsdfychzsd
760,Sun Mar 02 09:03:15 2025,notice,jk2_init() Found child 1160 in scoreboard slot 9,E1,dhsfvsdfychzsd
761,Sun Mar 02 09:03:20 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
762,Sun Mar 02 09:03:25 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
763,Sun Mar 02 09:03:30 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
764,Sun Mar 02 09:03:35 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
765,Sun Mar 02 09:03:40 2025,error,[client 10.0.0.52] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
766,Sun Mar 02 09:03:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
767,Sun Mar 02 09:03:50 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
768,Sun Mar 02 09:03:55 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
769,Sun Mar 02 09:04:00 2025,error,[client 203.0.113.80] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
770,Sun Mar 02 09:04:05 2025,notice,jk2_init() Found child 1161 in scoreboard slot 7,E1,dhsfvsdfychzsd
771,Sun Mar 02 09:04:10 2025,notice,jk2_init() Found child 1162 in scoreboard slot 10,E1,dhsfvsdfychzsd
772,Sun Mar 02 09:04:15 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
773,Sun Mar 02 09:04:20 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
774,Sun Mar 02 09:04:25 2025,notice,jk2_init() Found child 1163 in scoreboard slot 10,E1,dhsfvsdfychzsd
775,Sun Mar 02 09:04:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
776,Sun Mar 02 09:04:35 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
777,Sun Mar 02 09:04:40 2025,error,[client 203.0.113.89] Directory index forbidden by rule: /var/www/html/,E4,dhsfvsdfychzsd
778,Sun Mar 02 09:04:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
779,Sun Mar 02 09:04:50 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
780,Sun Mar 02 09:04:55 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
781,Sun Mar 02 09:05:00 2025,notice,jk2_init() Found child 1164 in scoreboard slot 7,E1,dhsfvsdfychzsd
782,Sun Mar 02 09:05:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
783,Sun Mar 02 09:05:10 2025,notice,jk2_init() Found child 1165 in scoreboard slot 6,E1,dhsfvsdfychzsd
784,Sun Mar 02 09:05:15 2025,notice,jk2_init() Found child 1166 in scoreboard slot 10,E1,dhsfvsdfychzsd
785,Sun Mar 02 09:05:20 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
786,Sun Mar 02 09:05:25 2025,notice,jk2_init() Found child 1167 in scoreboard slot 7,E1,dhsfvsdfychzsd
787,Sun Mar 02 09:05:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
788,Sun Mar 02 09:05:35 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
789,Sun Mar 02 09:05:40 2025,error,[client 192.168.1.250] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
790,Sun Mar 02 09:05:45 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
791,Sun Mar 02 09:05:50 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
792,Sun Mar 02 09:05:55 2025,notice,jk2_init() Found child 1168 in scoreboard slot 10,E1,dhsfvsdfychzsd
793,Sun Mar 02 09:06:00 2025,error,[client 198.51.100.49] Unauthorized access attempt detected: /var/www/html/,E4,dhsfvsdfychzsd
794,Sun Mar 02 09:06:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
795,Sun Mar 02 09:06:10 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
796,Sun Mar 02 09:06:15 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
797,Sun Mar 02 09:06:20 2025,notice,jk2_init() Found child 1169 in scoreboard slot 7,E1,dhsfvsdfychzsd
798,Sun Mar 02 09:06:25 2025,notice,jk2_init() Found child 1170 in scoreboard slot 10,E1,dhsfvsdfychzsd
799,Sun Mar 02 09:06:30 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
800,Sun Mar 02 09:06:35 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
801,Sun Mar 02 09:06:40 2025,notice,jk2_init() Found child 1171 in scoreboard slot 10,E1,dhsfvsdfychzsd
802,Sun Mar 02 09:06:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
803,Sun Mar 02 09:06:50 2025,error,[client 198.51.100.2] Directory index forbidden by rule: /var/www/html/admin/,E4,dhsfvsdfychzsd
804,Sun Mar 02 09:06:55 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
805,Sun Mar 02 09:07:00 2025,error,[client 192.168.1.205] Directory index forbidden by rule: /var/www/html/config/,E4,dhsfvsdfychzsd
806,Sun Mar 02 09:07:05 2025,notice,jk2_init() Found child 1172 in scoreboard slot 8,E1,dhsfvsdfychzsd
807,Sun Mar 02 09:07:10 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
808,Sun Mar 02 09:07:15 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
809,Sun Mar 02 09:07:20 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
810,Sun Mar 02 09:07:25 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
811,Sun Mar 02 09:07:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
812,Sun Mar 02 09:07:35 2025,error,[client 203.0.113.40] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
813,Sun Mar 02 09:07:40 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
814,Sun Mar 02 09:07:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
815,Sun Mar 02 09:07:50 2025,notice,jk2_init() Found child 1173 in scoreboard slot 7,E1,dhsfvsdfychzsd
816,Sun Mar 02 09:07:55 2025,notice,jk2_init() Found child 1174 in scoreboard slot 8,E1,dhsfvsdfychzsd
817,Sun Mar 02 09:08:00 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
818,Sun Mar 02 09:08:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
819,Sun Mar 02 09:08:10 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
820,Sun Mar 02 09:08:15 2025,error,[client 10.0.0.215] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
821,Sun Mar 02 09:08:20 2025,notice,jk2_init() Found child 1175 in scoreboard slot 9,E1,dhsfvsdfychzsd
822,Sun Mar 02 09:08:25 2025,notice,jk2_init() Found child 1176 in scoreboard slot 6,E1,dhsfvsdfychzsd
823,Sun Mar 02 09:08:30 2025,error,[client 10.0.0.21] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
824,Sun Mar 02 09:08:35 2025,error,[client 198.51.100.175] Unauthorized access attempt detected: /var/www/html/private/,E4,dhsfvsdfychzsd
825,Sun Mar 02 09:08:40 2025,error,[client 10.0.0.32] Unauthorized access attempt detected: /var/www/html/,E4,dhsfvsdfychzsd
826,Sun Mar 02 09:08:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
827,Sun Mar 02 09:08:50 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
828,Sun Mar 02 09:08:55 2025,error,[client 198.51.100.41] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
829,Sun Mar 02 09:09:00 2025,notice,jk2_init() Found child 1177 in scoreboard slot 9,E1,dhsfvsdfychzsd
830,Sun Mar 02 09:09:05 2025,error,[client 172.16.0.165] Directory index forbidden by rule: /var/www/html/admin/,E4,dhsfvsdfychzsd
831,Sun Mar 02 09:09:10 2025,notice,jk2_init() Found child 1178 in scoreboard slot 10,E1,dhsfvsdfychzsd
832,Sun Mar 02 09:09:15 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
833,Sun Mar 02 09:09:20 2025,notice,jk2_init() Found child 1179 in scoreboard slot 8,E1,dhsfvsdfychzsd
834,Sun Mar 02 09:09:25 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
835,Sun Mar 02 09:09:30 2025,error,mod_jk child workerEnv in error state 6,E3,dhsfvsdfychzsd
836,Sun Mar 02 09:09:35 2025,notice,jk2_init() Found child 1180 in scoreboard slot 8,E1,dhsfvsdfychzsd
837,Sun Mar 02 09:09:40 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
838,Sun Mar 02 09:09:45 2025,error,[client 10.0.0.222] Unauthorized access attempt detected: /var/www/html/admin/,E4,dhsfvsdfychzsd
839,Sun Mar 02 09:09:50 2025,notice,jk2_init() Found child 1181 in scoreboard slot 10,E1,dhsfvsdfychzsd
840,Sun Mar 02 09:09:55 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
841,Sun Mar 02 09:10:00 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
842,Sun Mar 02 09:10:05 2025,error,[client 203.0.113.31] Directory index forbidden by rule: /var/www/html/,E4,dhsfvsdfychzsd
843,Sun Mar 02 09:10:10 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
844,Sun Mar 02 09:10:15 2025,notice,jk2_init() Found child 1182 in scoreboard slot 8,E1,dhsfvsdfychzsd
845,Sun Mar 02 09:10:20 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
846,Sun Mar 02 09:10:25 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
847,Sun Mar 02 09:10:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
848,Sun Mar 02 09:10:35 2025,notice,jk2_init() Found child 1183 in scoreboard slot 7,E1,dhsfvsdfychzsd
849,Sun Mar 02 09:10:40 2025,error,[client 198.51.100.152] Directory index forbidden by rule: /var/www/html/,E4,dhsfvsdfychzsd
850,Sun Mar 02 09:10:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
851,Sun Mar 02 09:10:50 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
852,Sun Mar 02 09:10:55 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
853,Sun Mar 02 09:11:00 2025,error,mod_jk child workerEnv in error state 8,E3,dhsfvsdfychzsd
854,Sun Mar 02 09:11:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
855,Sun Mar 02 09:11:10 2025,notice,jk2_init() Found child 1184 in scoreboard slot 7,E1,dhsfvsdfychzsd
856,Sun Mar 02 09:11:15 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
857,Sun Mar 02 09:11:20 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
858,Sun Mar 02 09:11:25 2025,notice,jk2_init() Found child 1185 in scoreboard slot 6,E1,dhsfvsdfychzsd
859,Sun Mar 02 09:11:30 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
860,Sun Mar 02 09:11:35 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
861,Sun Mar 02 09:11:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
862,Sun Mar 02 09:11:45 2025,error,[client 203.0.113.79] Directory index forbidden by rule: /var/www/html/config/,E4,dhsfvsdfychzsd
863,Sun Mar 02 09:11:50 2025,notice,jk2_init() Found child 1186 in scoreboard slot 6,E1,dhsfvsdfychzsd
864,Sun Mar 02 09:11:55 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
865,Sun Mar 02 09:12:00 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
866,Sun Mar 02 09:12:05 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
867,Sun Mar 02 09:12:10 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
868,Sun Mar 02 09:12:15 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
869,Sun Mar 02 09:12:20 2025,error,[client 203.0.113.216] Unauthorized access attempt detected: /var/www/html/private/,E4,dhsfvsdfychzsd
870,Sun Mar 02 09:12:25 2025,error,[client 10.0.0.232] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
871,Sun Mar 02 09:12:30 2025,error,mod_jk child workerEnv in error state 9,E3,dhsfvsdfychzsd
872,Sun Mar 02 09:12:35 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
873,Sun Mar 02 09:12:40 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
874,Sun Mar 02 09:12:45 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
875,Sun Mar 02 09:12:50 2025,error,[client 192.168.1.66] Unauthorized access attempt detected: /var/www/html/config/,E4,dhsfvsdfychzsd
876,Sun Mar 02 09:12:55 2025,error,[client 198.51.100.20] Directory index forbidden by rule: /var/www/html/private/,E4,dhsfvsdfychzsd
877,Sun Mar 02 09:13:00 2025,error,mod_jk child workerEnv in error state 7,E3,dhsfvsdfychzsd
878,Sun Mar 02 09:13:05 2025,notice,jk2_init() Found child 1187 in scoreboard slot 7,E1,dhsfvsdfychzsd
879,Sun Mar 02 09:13:10 2025,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,dhsfvsdfychzsd
