Event ID,IP Address,Timestamp,Method,URL,Status Code,Size,User Agent,Threat Type
661,197.164.56.66,11/Mar/2025:23:43:29,GET,/index.php?id=1' OR '1'='1' --,200,710,Wget/1.21,SQL Injection
662,249.108.38.170,12/Mar/2025:04:46:54,GET,/../../../../etc/passwd,403,1428,Python-urllib/3.8,Directory Traversal
663,14.75.108.13,11/Mar/2025:15:06:58,GET,/search.php?q=<script>alert('XSS')</script>,200,367,curl/7.68.0,XSS Attack
664,129.38.193.112,11/Mar/2025:12:49:26,POST,/login.php,401,644,Mozilla/5.0,Brute Force Attempt
665,2.49.61.126,12/Mar/2025:00:22:34,GET,/vulnerable.php?cmd=whoami,200,828,curl/7.68.0,Remote Code Execution
666,156.63.75.195,12/Mar/2025:06:32:56,POST,/upload.php,200,756,Mozilla/5.0,Web Shell Upload
667,2.220.171.31,12/Mar/2025:01:32:04,GET,/vulnerable.php?cmd=whoami,200,1163,Mozilla/5.0,Remote Code Execution
668,1.147.144.12,12/Mar/2025:09:44:22,GET,/vulnerable.php?cmd=whoami,200,1143,curl/7.68.0,Remote Code Execution
669,187.248.118.177,11/Mar/2025:20:28:29,GET,/search.php?q=<script>alert('XSS')</script>,200,1403,Mozilla/5.0,XSS Attack
670,228.58.195.207,12/Mar/2025:03:13:52,GET,/search.php?q=<script>alert('XSS')</script>,200,798,Wget/1.21,XSS Attack
671,235.57.19.151,11/Mar/2025:21:30:54,GET,/index.php?id=1' OR '1'='1' --,200,377,Wget/1.21,SQL Injection
672,116.158.1.16,12/Mar/2025:06:01:04,GET,/index.php?id=1' OR '1'='1' --,200,467,Mozilla/5.0,SQL Injection
673,76.239.38.234,11/Mar/2025:13:28:32,POST,/upload.php,200,1375,Wget/1.21,Web Shell Upload
674,226.77.82.134,12/Mar/2025:09:42:00,GET,/vulnerable.php?cmd=whoami,200,1182,Mozilla/5.0,Remote Code Execution
675,230.251.79.60,12/Mar/2025:07:06:44,GET,/vulnerable.php?cmd=whoami,200,936,Wget/1.21,Remote Code Execution
676,48.25.144.5,12/Mar/2025:07:56:27,POST,/login.php,401,1153,curl/7.68.0,Brute Force Attempt
677,93.61.90.131,11/Mar/2025:12:50:04,POST,/login.php,401,1208,Wget/1.21,Brute Force Attempt
678,4.14.121.28,12/Mar/2025:04:35:42,GET,/../../../../etc/passwd,403,569,curl/7.68.0,Directory Traversal
679,146.103.174.189,11/Mar/2025:16:33:34,GET,/vulnerable.php?cmd=whoami,200,634,curl/7.68.0,Remote Code Execution
680,198.110.65.250,11/Mar/2025:12:19:40,POST,/login.php,401,512,curl/7.68.0,Brute Force Attempt
681,203.13.204.137,11/Mar/2025:12:50:03,GET,/search.php?q=<script>alert('XSS')</script>,200,600,Wget/1.21,XSS Attack
682,213.161.135.160,12/Mar/2025:04:55:54,POST,/upload.php,200,333,Mozilla/5.0,Web Shell Upload
683,1.101.1.52,12/Mar/2025:00:41:22,GET,/search.php?q=<script>alert('XSS')</script>,200,424,Python-urllib/3.8,XSS Attack
684,134.140.242.60,11/Mar/2025:13:04:41,GET,/index.php?id=1' OR '1'='1' --,200,1161,Mozilla/5.0,SQL Injection
685,236.118.225.243,11/Mar/2025:14:41:37,POST,/login.php,401,811,Mozilla/5.0,Brute Force Attempt
686,124.236.113.10,12/Mar/2025:06:55:09,GET,/search.php?q=<script>alert('XSS')</script>,200,1067,Python-urllib/3.8,XSS Attack
687,248.22.99.188,11/Mar/2025:19:24:38,POST,/login.php,401,542,Python-urllib/3.8,Brute Force Attempt
688,227.132.163.146,12/Mar/2025:00:44:09,GET,/vulnerable.php?cmd=whoami,200,726,Wget/1.21,Remote Code Execution
689,131.22.63.112,12/Mar/2025:05:39:57,GET,/search.php?q=<script>alert('XSS')</script>,200,344,curl/7.68.0,XSS Attack
690,169.169.26.224,11/Mar/2025:13:58:56,POST,/login.php,401,726,Wget/1.21,Brute Force Attempt
691,179.143.217.216,12/Mar/2025:02:54:25,GET,/../../../../etc/passwd,403,1474,Python-urllib/3.8,Directory Traversal
692,163.122.161.217,11/Mar/2025:13:23:08,POST,/login.php,401,741,Python-urllib/3.8,Brute Force Attempt
693,58.253.54.183,11/Mar/2025:18:46:23,POST,/upload.php,200,1316,Wget/1.21,Web Shell Upload
694,245.79.247.141,12/Mar/2025:01:08:11,GET,/vulnerable.php?cmd=whoami,200,682,Mozilla/5.0,Remote Code Execution
695,145.217.4.2,12/Mar/2025:07:05:50,GET,/search.php?q=<script>alert('XSS')</script>,200,1491,Python-urllib/3.8,XSS Attack
696,181.235.78.215,11/Mar/2025:23:38:16,POST,/upload.php,200,1010,Mozilla/5.0,Web Shell Upload
697,224.129.213.178,11/Mar/2025:21:15:42,POST,/upload.php,200,303,Mozilla/5.0,Web Shell Upload
698,158.75.21.96,12/Mar/2025:00:59:05,GET,/vulnerable.php?cmd=whoami,200,641,Python-urllib/3.8,Remote Code Execution
699,12.202.161.7,11/Mar/2025:22:38:48,POST,/upload.php,200,943,curl/7.68.0,Web Shell Upload
700,179.78.201.175,11/Mar/2025:18:01:06,GET,/vulnerable.php?cmd=whoami,200,1206,Mozilla/5.0,Remote Code Execution
701,176.139.8.228,11/Mar/2025:16:31:35,GET,/vulnerable.php?cmd=whoami,200,1206,curl/7.68.0,Remote Code Execution
702,29.235.201.100,12/Mar/2025:07:32:36,GET,/../../../../etc/passwd,403,945,Mozilla/5.0,Directory Traversal
703,159.129.195.115,12/Mar/2025:00:30:21,GET,/search.php?q=<script>alert('XSS')</script>,200,1370,Wget/1.21,XSS Attack
704,97.219.127.159,11/Mar/2025:13:46:19,GET,/../../../../etc/passwd,403,908,Mozilla/5.0,Directory Traversal
705,19.71.60.115,12/Mar/2025:10:22:01,GET,/index.php?id=1' OR '1'='1' --,200,1042,curl/7.68.0,SQL Injection
706,255.216.83.204,11/Mar/2025:22:39:07,POST,/login.php,401,530,Mozilla/5.0,Brute Force Attempt
707,46.22.78.252,11/Mar/2025:20:05:39,POST,/login.php,401,908,Mozilla/5.0,Brute Force Attempt
708,248.64.19.222,11/Mar/2025:16:28:50,POST,/login.php,401,1399,Python-urllib/3.8,Brute Force Attempt
709,229.197.34.180,12/Mar/2025:08:47:27,POST,/login.php,401,1403,curl/7.68.0,Brute Force Attempt
710,92.21.252.160,12/Mar/2025:11:00:13,GET,/vulnerable.php?cmd=whoami,200,677,Python-urllib/3.8,Remote Code Execution
711,126.205.26.35,12/Mar/2025:09:47:04,GET,/search.php?q=<script>alert('XSS')</script>,200,1281,Wget/1.21,XSS Attack
712,13.137.177.94,12/Mar/2025:05:42:55,GET,/index.php?id=1' OR '1'='1' --,200,1302,Wget/1.21,SQL Injection
713,51.52.217.122,12/Mar/2025:01:27:00,GET,/vulnerable.php?cmd=whoami,200,695,curl/7.68.0,Remote Code Execution
714,70.89.45.44,12/Mar/2025:10:52:03,GET,/search.php?q=<script>alert('XSS')</script>,200,312,curl/7.68.0,XSS Attack
715,145.188.247.31,12/Mar/2025:00:27:44,POST,/login.php,401,850,Wget/1.21,Brute Force Attempt
716,183.104.125.198,11/Mar/2025:23:46:26,GET,/index.php?id=1' OR '1'='1' --,200,1170,Python-urllib/3.8,SQL Injection
717,57.107.223.93,11/Mar/2025:16:59:42,POST,/login.php,401,635,curl/7.68.0,Brute Force Attempt
718,35.75.235.152,11/Mar/2025:18:29:23,POST,/upload.php,200,882,Wget/1.21,Web Shell Upload
719,172.41.225.24,11/Mar/2025:13:36:32,POST,/login.php,401,1463,Python-urllib/3.8,Brute Force Attempt
720,227.20.83.92,12/Mar/2025:09:14:43,GET,/index.php?id=1' OR '1'='1' --,200,263,curl/7.68.0,SQL Injection
721,14.33.19.44,12/Mar/2025:02:56:38,GET,/../../../../etc/passwd,403,838,Mozilla/5.0,Directory Traversal
722,173.230.106.149,11/Mar/2025:21:53:34,GET,/vulnerable.php?cmd=whoami,200,950,Mozilla/5.0,Remote Code Execution
723,106.130.22.123,11/Mar/2025:14:15:13,POST,/login.php,401,1047,curl/7.68.0,Brute Force Attempt
724,202.211.142.226,12/Mar/2025:02:31:13,GET,/index.php?id=1' OR '1'='1' --,200,895,Wget/1.21,SQL Injection
725,11.43.31.239,11/Mar/2025:14:18:00,GET,/vulnerable.php?cmd=whoami,200,485,Wget/1.21,Remote Code Execution
726,168.13.172.21,11/Mar/2025:23:57:24,GET,/index.php?id=1' OR '1'='1' --,200,830,Wget/1.21,SQL Injection
727,70.28.125.51,12/Mar/2025:02:44:26,GET,/vulnerable.php?cmd=whoami,200,804,Mozilla/5.0,Remote Code Execution
728,250.205.237.135,12/Mar/2025:06:34:48,POST,/upload.php,200,424,Wget/1.21,Web Shell Upload
729,64.4.140.27,11/Mar/2025:18:37:37,POST,/upload.php,200,1438,curl/7.68.0,Web Shell Upload
730,147.224.204.74,12/Mar/2025:10:12:21,GET,/../../../../etc/passwd,403,471,curl/7.68.0,Directory Traversal
731,61.155.127.152,11/Mar/2025:15:03:49,GET,/vulnerable.php?cmd=whoami,200,1434,Wget/1.21,Remote Code Execution
732,238.251.143.135,11/Mar/2025:21:40:38,GET,/index.php?id=1' OR '1'='1' --,200,621,Wget/1.21,SQL Injection
733,210.107.86.135,11/Mar/2025:22:30:34,GET,/index.php?id=1' OR '1'='1' --,200,989,curl/7.68.0,SQL Injection
734,177.129.46.52,12/Mar/2025:10:00:28,POST,/login.php,401,1152,Mozilla/5.0,Brute Force Attempt
735,121.130.118.109,11/Mar/2025:18:43:47,POST,/upload.php,200,1182,Python-urllib/3.8,Web Shell Upload
736,157.96.52.208,11/Mar/2025:15:01:58,GET,/../../../../etc/passwd,403,1106,Mozilla/5.0,Directory Traversal
737,74.101.124.22,12/Mar/2025:04:41:35,POST,/login.php,401,1479,Wget/1.21,Brute Force Attempt
738,71.237.183.223,11/Mar/2025:23:49:53,GET,/search.php?q=<script>alert('XSS')</script>,200,775,curl/7.68.0,XSS Attack
739,152.164.227.73,11/Mar/2025:18:16:42,GET,/vulnerable.php?cmd=whoami,200,514,Wget/1.21,Remote Code Execution
740,196.48.219.13,11/Mar/2025:20:00:24,GET,/vulnerable.php?cmd=whoami,200,1392,curl/7.68.0,Remote Code Execution
741,74.19.153.172,11/Mar/2025:13:10:28,GET,/index.php?id=1' OR '1'='1' --,200,1139,Mozilla/5.0,SQL Injection
742,138.221.122.10,11/Mar/2025:22:44:21,GET,/../../../../etc/passwd,403,1010,Wget/1.21,Directory Traversal
743,150.116.254.237,11/Mar/2025:12:29:56,GET,/search.php?q=<script>alert('XSS')</script>,200,455,curl/7.68.0,XSS Attack
744,119.133.11.83,11/Mar/2025:15:45:18,GET,/vulnerable.php?cmd=whoami,200,929,Mozilla/5.0,Remote Code Execution
745,105.153.124.250,12/Mar/2025:10:53:52,POST,/upload.php,200,1339,curl/7.68.0,Web Shell Upload
746,145.49.163.242,12/Mar/2025:02:32:06,POST,/login.php,401,267,Python-urllib/3.8,Brute Force Attempt
747,181.237.213.55,12/Mar/2025:06:40:49,POST,/upload.php,200,1010,curl/7.68.0,Web Shell Upload
748,8.18.171.169,11/Mar/2025:20:52:19,GET,/../../../../etc/passwd,403,806,Mozilla/5.0,Directory Traversal
749,201.239.142.247,11/Mar/2025:12:26:00,GET,/../../../../etc/passwd,403,888,Python-urllib/3.8,Directory Traversal
750,198.222.82.163,12/Mar/2025:07:55:50,GET,/../../../../etc/passwd,403,1021,Python-urllib/3.8,Directory Traversal
751,34.7.212.2,11/Mar/2025:14:10:08,GET,/index.php?id=1' OR '1'='1' --,200,814,Wget/1.21,SQL Injection
752,33.240.212.161,12/Mar/2025:04:51:52,POST,/upload.php,200,1128,Python-urllib/3.8,Web Shell Upload
753,69.242.147.143,12/Mar/2025:05:38:45,GET,/search.php?q=<script>alert('XSS')</script>,200,1184,Python-urllib/3.8,XSS Attack
754,25.176.131.29,11/Mar/2025:21:24:16,POST,/upload.php,200,1134,Wget/1.21,Web Shell Upload
755,99.102.160.71,12/Mar/2025:09:36:52,POST,/login.php,401,1433,Python-urllib/3.8,Brute Force Attempt
756,76.84.234.20,12/Mar/2025:01:59:50,POST,/upload.php,200,1169,curl/7.68.0,Web Shell Upload
757,49.35.103.203,11/Mar/2025:19:16:57,GET,/../../../../etc/passwd,403,1417,Python-urllib/3.8,Directory Traversal
758,89.238.128.166,11/Mar/2025:13:39:46,POST,/login.php,401,1250,Python-urllib/3.8,Brute Force Attempt
759,187.170.92.118,12/Mar/2025:04:34:23,GET,/../../../../etc/passwd,403,1104,curl/7.68.0,Directory Traversal
760,85.255.182.208,12/Mar/2025:08:46:26,GET,/index.php?id=1' OR '1'='1' --,200,887,curl/7.68.0,SQL Injection
761,173.38.40.234,12/Mar/2025:00:51:12,GET,/vulnerable.php?cmd=whoami,200,327,Mozilla/5.0,Remote Code Execution
762,50.104.103.148,12/Mar/2025:04:10:26,GET,/index.php?id=1' OR '1'='1' --,200,1277,Python-urllib/3.8,SQL Injection
763,236.182.225.235,12/Mar/2025:03:09:14,GET,/index.php?id=1' OR '1'='1' --,200,1419,Wget/1.21,SQL Injection
764,69.213.212.89,11/Mar/2025:15:23:13,POST,/upload.php,200,892,curl/7.68.0,Web Shell Upload
765,28.149.121.176,11/Mar/2025:21:55:36,POST,/upload.php,200,1484,Python-urllib/3.8,Web Shell Upload
766,233.222.25.204,12/Mar/2025:07:37:44,GET,/../../../../etc/passwd,403,405,curl/7.68.0,Directory Traversal
767,135.134.24.240,12/Mar/2025:08:36:48,GET,/search.php?q=<script>alert('XSS')</script>,200,547,Wget/1.21,XSS Attack
768,3.137.148.126,11/Mar/2025:20:08:27,POST,/login.php,401,748,Wget/1.21,Brute Force Attempt
769,144.57.183.144,11/Mar/2025:19:35:25,GET,/search.php?q=<script>alert('XSS')</script>,200,1084,Wget/1.21,XSS Attack
770,138.184.34.33,11/Mar/2025:12:32:50,POST,/login.php,401,1256,Mozilla/5.0,Brute Force Attempt
771,180.178.23.134,11/Mar/2025:14:59:30,GET,/search.php?q=<script>alert('XSS')</script>,200,715,Python-urllib/3.8,XSS Attack
772,156.218.205.34,11/Mar/2025:20:20:39,GET,/../../../../etc/passwd,403,1294,Python-urllib/3.8,Directory Traversal
773,212.253.94.206,12/Mar/2025:08:20:11,GET,/vulnerable.php?cmd=whoami,200,582,curl/7.68.0,Remote Code Execution
774,145.157.150.247,12/Mar/2025:04:25:34,POST,/login.php,401,1241,curl/7.68.0,Brute Force Attempt
775,125.157.239.244,12/Mar/2025:03:38:13,GET,/vulnerable.php?cmd=whoami,200,1342,Mozilla/5.0,Remote Code Execution
776,28.134.11.52,11/Mar/2025:23:25:14,POST,/login.php,401,1223,curl/7.68.0,Brute Force Attempt
777,146.206.79.176,11/Mar/2025:21:57:28,GET,/../../../../etc/passwd,403,774,Mozilla/5.0,Directory Traversal
778,175.22.15.81,11/Mar/2025:16:23:31,GET,/vulnerable.php?cmd=whoami,200,1400,Python-urllib/3.8,Remote Code Execution
779,167.3.1.216,12/Mar/2025:07:16:45,GET,/search.php?q=<script>alert('XSS')</script>,200,349,Mozilla/5.0,XSS Attack
780,2.149.110.185,11/Mar/2025:21:36:15,POST,/upload.php,200,522,Python-urllib/3.8,Web Shell Upload
781,134.116.4.208,12/Mar/2025:08:35:14,GET,/../../../../etc/passwd,403,274,Wget/1.21,Directory Traversal
782,101.188.176.84,11/Mar/2025:23:10:22,GET,/vulnerable.php?cmd=whoami,200,241,curl/7.68.0,Remote Code Execution
783,197.193.170.66,12/Mar/2025:04:12:29,POST,/upload.php,200,1193,Mozilla/5.0,Web Shell Upload
784,211.152.93.175,11/Mar/2025:17:33:56,POST,/login.php,401,829,Mozilla/5.0,Brute Force Attempt
785,245.153.14.20,12/Mar/2025:00:38:51,GET,/vulnerable.php?cmd=whoami,200,703,Mozilla/5.0,Remote Code Execution
786,217.92.5.124,11/Mar/2025:21:42:04,POST,/login.php,401,1176,Wget/1.21,Brute Force Attempt
787,237.251.89.97,11/Mar/2025:13:27:24,POST,/upload.php,200,942,Python-urllib/3.8,Web Shell Upload
788,235.120.109.62,11/Mar/2025:17:41:02,POST,/upload.php,200,443,curl/7.68.0,Web Shell Upload
789,191.82.175.151,12/Mar/2025:06:19:15,GET,/search.php?q=<script>alert('XSS')</script>,200,227,Wget/1.21,XSS Attack
790,223.250.185.115,11/Mar/2025:16:39:03,POST,/upload.php,200,865,Mozilla/5.0,Web Shell Upload
791,182.130.227.249,12/Mar/2025:08:12:50,GET,/../../../../etc/passwd,403,1007,curl/7.68.0,Directory Traversal
792,148.65.163.10,12/Mar/2025:08:35:07,GET,/index.php?id=1' OR '1'='1' --,200,206,Mozilla/5.0,SQL Injection
793,106.19.86.65,12/Mar/2025:04:00:55,GET,/vulnerable.php?cmd=whoami,200,998,Mozilla/5.0,Remote Code Execution
794,35.112.37.87,12/Mar/2025:10:40:53,POST,/upload.php,200,446,Mozilla/5.0,Web Shell Upload
795,55.169.197.218,11/Mar/2025:13:15:58,GET,/vulnerable.php?cmd=whoami,200,281,Mozilla/5.0,Remote Code Execution
796,109.142.192.79,12/Mar/2025:05:18:27,POST,/login.php,401,1462,Python-urllib/3.8,Brute Force Attempt
797,21.97.121.179,12/Mar/2025:11:49:57,GET,/../../../../etc/passwd,403,1010,Wget/1.21,Directory Traversal
798,170.7.82.161,11/Mar/2025:15:12:23,POST,/login.php,401,329,Wget/1.21,Brute Force Attempt
799,219.32.39.233,11/Mar/2025:17:30:11,GET,/index.php?id=1' OR '1'='1' --,200,473,Wget/1.21,SQL Injection
800,95.127.116.157,11/Mar/2025:14:52:36,GET,/vulnerable.php?cmd=whoami,200,629,curl/7.68.0,Remote Code Execution
801,141.39.206.19,12/Mar/2025:11:00:43,GET,/search.php?q=<script>alert('XSS')</script>,200,313,curl/7.68.0,XSS Attack
802,195.214.223.83,11/Mar/2025:15:19:56,GET,/vulnerable.php?cmd=whoami,200,1079,Python-urllib/3.8,Remote Code Execution
803,177.123.50.144,12/Mar/2025:09:38:54,GET,/../../../../etc/passwd,403,485,Mozilla/5.0,Directory Traversal
804,60.90.55.215,11/Mar/2025:17:55:36,GET,/vulnerable.php?cmd=whoami,200,1434,Wget/1.21,Remote Code Execution
805,30.88.33.167,12/Mar/2025:10:58:37,POST,/login.php,401,879,Wget/1.21,Brute Force Attempt
806,132.63.244.15,11/Mar/2025:20:50:55,GET,/search.php?q=<script>alert('XSS')</script>,200,537,Python-urllib/3.8,XSS Attack
807,173.123.124.12,12/Mar/2025:11:26:05,GET,/../../../../etc/passwd,403,1391,curl/7.68.0,Directory Traversal
808,204.91.52.250,11/Mar/2025:19:04:10,GET,/../../../../etc/passwd,403,771,Python-urllib/3.8,Directory Traversal
809,101.182.70.232,12/Mar/2025:08:00:06,GET,/../../../../etc/passwd,403,552,Python-urllib/3.8,Directory Traversal
810,73.43.155.42,12/Mar/2025:07:20:19,GET,/vulnerable.php?cmd=whoami,200,1086,Wget/1.21,Remote Code Execution
811,83.194.59.149,11/Mar/2025:21:59:44,POST,/upload.php,200,1041,curl/7.68.0,Web Shell Upload
812,221.42.29.244,12/Mar/2025:08:20:16,GET,/vulnerable.php?cmd=whoami,200,273,curl/7.68.0,Remote Code Execution
813,35.115.138.77,11/Mar/2025:12:07:05,POST,/upload.php,200,1313,curl/7.68.0,Web Shell Upload
814,23.252.244.209,12/Mar/2025:00:53:30,GET,/vulnerable.php?cmd=whoami,200,742,curl/7.68.0,Remote Code Execution
815,122.125.27.173,12/Mar/2025:07:30:02,GET,/vulnerable.php?cmd=whoami,200,622,Mozilla/5.0,Remote Code Execution
816,151.148.70.61,11/Mar/2025:18:04:34,POST,/upload.php,200,727,Python-urllib/3.8,Web Shell Upload
817,94.182.66.123,12/Mar/2025:03:30:52,GET,/vulnerable.php?cmd=whoami,200,1193,Python-urllib/3.8,Remote Code Execution
818,75.202.24.69,11/Mar/2025:15:11:12,POST,/upload.php,200,318,Wget/1.21,Web Shell Upload
819,147.38.159.22,12/Mar/2025:08:18:01,GET,/../../../../etc/passwd,403,1015,curl/7.68.0,Directory Traversal
820,11.211.99.225,11/Mar/2025:14:52:12,GET,/search.php?q=<script>alert('XSS')</script>,200,1053,curl/7.68.0,XSS Attack
821,100.189.175.84,12/Mar/2025:11:29:46,GET,/vulnerable.php?cmd=whoami,200,838,Python-urllib/3.8,Remote Code Execution
822,146.34.251.70,11/Mar/2025:12:51:04,GET,/index.php?id=1' OR '1'='1' --,200,1124,curl/7.68.0,SQL Injection
823,249.68.202.9,12/Mar/2025:08:26:26,GET,/search.php?q=<script>alert('XSS')</script>,200,380,Python-urllib/3.8,XSS Attack
824,147.28.221.106,12/Mar/2025:02:16:44,POST,/upload.php,200,721,Python-urllib/3.8,Web Shell Upload
825,134.58.146.57,11/Mar/2025:20:38:35,GET,/../../../../etc/passwd,403,853,Mozilla/5.0,Directory Traversal
826,58.135.124.245,11/Mar/2025:22:43:47,GET,/search.php?q=<script>alert('XSS')</script>,200,1260,Mozilla/5.0,XSS Attack
827,51.33.197.199,12/Mar/2025:02:00:18,GET,/vulnerable.php?cmd=whoami,200,430,Mozilla/5.0,Remote Code Execution
828,167.29.174.63,12/Mar/2025:06:58:52,POST,/login.php,401,302,Wget/1.21,Brute Force Attempt
829,60.49.170.139,11/Mar/2025:20:17:18,POST,/login.php,401,1423,curl/7.68.0,Brute Force Attempt
830,118.24.16.15,11/Mar/2025:14:42:37,POST,/login.php,401,1257,curl/7.68.0,Brute Force Attempt
831,17.190.65.190,11/Mar/2025:21:13:33,POST,/login.php,401,244,Wget/1.21,Brute Force Attempt
832,57.89.140.155,11/Mar/2025:16:12:48,GET,/search.php?q=<script>alert('XSS')</script>,200,1021,Wget/1.21,XSS Attack
833,197.47.97.48,12/Mar/2025:08:56:24,POST,/login.php,401,425,Mozilla/5.0,Brute Force Attempt
834,16.208.184.213,12/Mar/2025:06:39:27,GET,/../../../../etc/passwd,403,1426,Mozilla/5.0,Directory Traversal
835,174.179.33.147,12/Mar/2025:10:14:22,GET,/search.php?q=<script>alert('XSS')</script>,200,1102,Wget/1.21,XSS Attack
836,65.184.127.107,11/Mar/2025:12:30:27,GET,/index.php?id=1' OR '1'='1' --,200,206,curl/7.68.0,SQL Injection
837,20.184.249.58,12/Mar/2025:09:07:52,GET,/vulnerable.php?cmd=whoami,200,1005,Wget/1.21,Remote Code Execution
838,123.51.93.253,12/Mar/2025:03:38:00,GET,/vulnerable.php?cmd=whoami,200,749,Wget/1.21,Remote Code Execution
839,220.252.203.217,11/Mar/2025:18:40:24,POST,/upload.php,200,524,Mozilla/5.0,Web Shell Upload
840,236.29.125.4,11/Mar/2025:18:26:56,POST,/upload.php,200,737,Python-urllib/3.8,Web Shell Upload
841,211.163.94.207,12/Mar/2025:06:51:21,GET,/vulnerable.php?cmd=whoami,200,1202,Python-urllib/3.8,Remote Code Execution
842,34.163.210.73,12/Mar/2025:05:26:06,GET,/../../../../etc/passwd,403,897,curl/7.68.0,Directory Traversal
843,19.228.162.241,12/Mar/2025:00:10:26,GET,/../../../../etc/passwd,403,864,Wget/1.21,Directory Traversal
844,10.48.144.170,12/Mar/2025:03:27:17,GET,/vulnerable.php?cmd=whoami,200,749,curl/7.68.0,Remote Code Execution
845,90.120.254.79,12/Mar/2025:02:56:44,POST,/login.php,401,336,curl/7.68.0,Brute Force Attempt
846,212.176.240.114,12/Mar/2025:01:17:43,GET,/vulnerable.php?cmd=whoami,200,407,Mozilla/5.0,Remote Code Execution
847,42.74.135.129,11/Mar/2025:12:13:52,GET,/index.php?id=1' OR '1'='1' --,200,577,Mozilla/5.0,SQL Injection
848,97.222.109.207,12/Mar/2025:05:38:01,GET,/index.php?id=1' OR '1'='1' --,200,482,Python-urllib/3.8,SQL Injection
849,35.175.172.159,12/Mar/2025:03:55:07,POST,/login.php,401,539,curl/7.68.0,Brute Force Attempt
850,158.255.245.18,11/Mar/2025:22:56:35,GET,/vulnerable.php?cmd=whoami,200,1093,Python-urllib/3.8,Remote Code Execution
851,2.30.159.64,12/Mar/2025:04:18:53,GET,/../../../../etc/passwd,403,1259,Wget/1.21,Directory Traversal
852,112.121.147.40,11/Mar/2025:18:07:33,GET,/vulnerable.php?cmd=whoami,200,547,Python-urllib/3.8,Remote Code Execution
853,68.122.82.139,11/Mar/2025:22:34:15,GET,/vulnerable.php?cmd=whoami,200,1015,Mozilla/5.0,Remote Code Execution
854,50.201.148.52,12/Mar/2025:02:46:25,POST,/upload.php,200,1086,curl/7.68.0,Web Shell Upload
855,142.241.189.175,11/Mar/2025:17:05:32,POST,/login.php,401,418,Wget/1.21,Brute Force Attempt
856,235.1.199.46,11/Mar/2025:17:36:12,GET,/vulnerable.php?cmd=whoami,200,266,curl/7.68.0,Remote Code Execution
857,16.109.184.205,11/Mar/2025:13:33:46,GET,/vulnerable.php?cmd=whoami,200,1157,Python-urllib/3.8,Remote Code Execution
858,227.39.87.120,12/Mar/2025:06:50:33,GET,/search.php?q=<script>alert('XSS')</script>,200,879,Wget/1.21,XSS Attack
859,251.121.169.187,12/Mar/2025:10:58:06,GET,/../../../../etc/passwd,403,1074,Wget/1.21,Directory Traversal
860,1.217.130.183,12/Mar/2025:08:01:45,POST,/login.php,401,1055,Wget/1.21,Brute Force Attempt
861,54.85.74.170,11/Mar/2025:12:20:01,GET,/index.php?id=1' OR '1'='1' --,200,1012,Mozilla/5.0,SQL Injection
862,110.77.165.8,11/Mar/2025:15:25:19,GET,/search.php?q=<script>alert('XSS')</script>,200,458,Python-urllib/3.8,XSS Attack
863,33.180.136.206,12/Mar/2025:08:22:28,POST,/upload.php,200,553,Python-urllib/3.8,Web Shell Upload
864,51.95.214.212,12/Mar/2025:00:16:55,GET,/index.php?id=1' OR '1'='1' --,200,441,curl/7.68.0,SQL Injection
865,211.31.238.214,12/Mar/2025:11:14:28,POST,/login.php,401,656,curl/7.68.0,Brute Force Attempt
866,22.199.48.64,12/Mar/2025:09:55:53,POST,/upload.php,200,1095,Wget/1.21,Web Shell Upload
867,89.10.255.16,11/Mar/2025:19:28:20,GET,/../../../../etc/passwd,403,890,Wget/1.21,Directory Traversal
868,8.16.32.136,12/Mar/2025:00:08:07,GET,/vulnerable.php?cmd=whoami,200,642,curl/7.68.0,Remote Code Execution
869,166.227.138.46,11/Mar/2025:22:04:57,POST,/upload.php,200,561,curl/7.68.0,Web Shell Upload
870,143.92.57.16,11/Mar/2025:15:09:07,POST,/login.php,401,321,Python-urllib/3.8,Brute Force Attempt
871,231.108.103.110,11/Mar/2025:15:00:03,GET,/vulnerable.php?cmd=whoami,200,814,Mozilla/5.0,Remote Code Execution
872,170.209.65.229,12/Mar/2025:06:40:27,GET,/../../../../etc/passwd,403,1149,Wget/1.21,Directory Traversal
873,66.208.123.211,12/Mar/2025:03:55:00,GET,/search.php?q=<script>alert('XSS')</script>,200,1108,curl/7.68.0,XSS Attack
874,94.225.18.38,12/Mar/2025:01:58:42,GET,/search.php?q=<script>alert('XSS')</script>,200,1279,Mozilla/5.0,XSS Attack
875,220.155.160.173,12/Mar/2025:02:41:59,GET,/../../../../etc/passwd,403,1327,Wget/1.21,Directory Traversal
876,125.82.166.229,12/Mar/2025:08:24:01,GET,/index.php?id=1' OR '1'='1' --,200,1300,Mozilla/5.0,SQL Injection
877,221.253.190.147,11/Mar/2025:18:26:14,GET,/vulnerable.php?cmd=whoami,200,1241,Python-urllib/3.8,Remote Code Execution
878,15.31.169.34,11/Mar/2025:21:32:17,POST,/login.php,401,1302,curl/7.68.0,Brute Force Attempt
879,238.224.112.206,12/Mar/2025:01:34:00,GET,/vulnerable.php?cmd=whoami,200,459,curl/7.68.0,Remote Code Execution
880,191.32.172.74,12/Mar/2025:04:19:36,POST,/upload.php,200,500,curl/7.68.0,Web Shell Upload
